方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
余额保持法,每天余额收入支出,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后30个银行营业日的日均余额,4085134.505000001,3935891.28,2631977.877086496,5239804.682913504,149243.22500000102,1,0.6625759250715401,0.6625759250715401
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,1309069.96,1309069.96,1264236.6066696537,1353903.3133303463,0.0,1,0.06849649705558333,0.06849649705558333
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,1346496.9190000002,1309069.96,1023115.1522876003,1595024.7677123996,37426.959000000264,1,0.43688239200355594,0.43688239200355594
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,1276911.976,1309069.96,875390.8401348179,1742749.079865182,32157.98399999994,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1395335.14,1395335.14,1347547.355345719,1443122.9246542808,0.0,1,0.06849649705558318,0.06849649705558318
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1399281.4,1395335.14,1090536.4631950916,1700133.8168049082,3946.2600000000093,1,0.436882392003556,0.436882392003556
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1327069.2299999997,1395335.14,933077.4044148364,1857592.8755851635,68265.91000000015,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1505817.24,1491953.96,1440857.149985897,1543050.770014103,13863.280000000028,1,0.0684964970555835,0.0684964970555835
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1498041.691,1491953.96,1166049.7525980112,1817858.1674019888,6087.731000000145,1,0.43688239200355594,0.43688239200355594
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1444591.6820000003,1491953.96,997687.5723944262,1986220.3476055737,47362.2779999997,1,0.6625759250715401,0.6625759250715401
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1517602.97,1524039.15,1471843.4784247156,1576234.8215752842,6436.179999999935,1,0.06849649705558329,0.06849649705558329
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1447099.6520000002,1524039.15,1191126.215320467,1856952.0846795328,76939.49799999967,1,0.4368823920035557,0.4368823920035557
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1428263.719333333,1524039.15,1019143.3251717531,2028934.9748282467,95775.43066666694,1,0.6625759250715402,0.6625759250715402
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,下一银行营业日的日末余额,1412708.21,1412708.21,1364325.4281266683,1461090.9918733316,0.0,1,0.06849649705558325,0.06849649705558325
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1426692.802,1412708.21,1104114.539006069,1721301.8809939309,13984.591999999946,1,0.43688239200355594,0.43688239200355594
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1467346.3476666668,1412708.21,944694.9854515451,1880721.4345484548,54638.13766666688,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,下一银行营业日的日末余额,1519542.52,1511632.41,1459861.6475396552,1563403.1724603446,7910.110000000102,1,0.06849649705558339,0.06849649705558339
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后10个银行营业日的日均余额,1462905.128,1511632.41,1181429.6184445499,1841835.20155545,48727.28199999989,1,0.43688239200355605,0.43688239200355605
余额保持法,每天余额收入支出,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后30个银行营业日的日均余额,1438778.1796666665,1511632.41,1010846.7887880642,2012418.0312119357,72854.23033333337,1,0.6625759250715401,0.6625759250715401
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3513081.98,3487639.88,3368194.3226143224,3607085.4373856774,25442.100000000093,1,0.06849649705558332,0.06849649705558332
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3580232.34,3487639.88,2725795.6533893025,4249484.106610697,92592.45999999996,1,0.4368823920035558,0.4368823920035558
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3384013.4883333337,3487639.88,2332226.770096302,4643052.989903698,103626.39166666614,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3872542.72,3849683.06,3717838.1578078903,3981527.96219211,22859.66000000015,1,0.06849649705558344,0.06849649705558344
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3576668.464,3849683.06,3008753.688145816,4690612.431854185,273014.5959999999,1,0.43688239200355594,0.43688239200355594
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3594791.7050000005,3849683.06,2574329.4026441313,5125036.717355869,254891.35499999952,1,0.6625759250715402,0.6625759250715402
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,3635120.17,3635120.17,3510623.6709894515,3759616.6690105484,0.0,1,0.06849649705558343,0.06849649705558343
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,3534364.858,3635120.17,2841060.1724550137,4429180.167544986,100755.31199999992,1,0.43688239200355583,0.43688239200355583
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3676876.248000001,3635120.17,2430848.6153080175,4839391.724691982,41756.078000001144,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3465682.7,3510785.72,3390547.4581336183,3631023.981866382,45103.02000000002,1,0.06849649705558325,0.06849649705558325
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3725426.9379999996,3510785.72,2743885.488417237,4277685.951582763,214641.2179999994,1,0.4368823920035559,0.4368823920035559
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3653302.226333334,3510785.72,2347704.6719215233,4673866.768078477,142516.5063333339,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,下一银行营业日的日末余额,3411016.1,3349478.92,3234765.1335092406,3464192.7064907593,61537.18000000017,1,0.06849649705558342,0.06849649705558342
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,3358171.518,3349478.92,2617814.738732456,4081143.1012675436,8692.598000000231,1,0.436882392003556,0.436882392003556
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,3008153.2436666656,3349478.92,2239836.873036688,4459120.966963312,341325.6763333343,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3678619.68,3743471.22,3615263.8873008047,3871678.5526991957,64851.54000000004,1,0.06849649705558333,0.06849649705558333
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3728718.4970000004,3743471.22,2925742.8895049654,4561199.550495035,14752.722999999765,1,0.4368823920035559,0.4368823920035559
余额保持法,每天余额收入支出,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3708566.0253333333,3743471.22,2503304.2667149063,4983638.173285094,34905.19466666691,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,下一银行营业日的日末余额,1199350.08,1199350.08,1158274.4403883333,1240425.7196116669,0.0,1,0.06849649705558328,0.06849649705558328
余额保持法,每天余额收入支出,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后10个银行营业日的日均余额,1089053.0470000003,1199350.08,937362.614099972,1461337.5459000282,110297.03299999982,1,0.436882392003556,0.436882392003556
余额保持法,每天余额收入支出,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后30个银行营业日的日均余额,1061960.1453333334,1199350.08,802019.8356296872,1596680.324370313,137389.93466666667,1,0.6625759250715402,0.6625759250715402
余额保持法,每天余额收入支出,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,3857348.08,3796719.77,3666688.76772666,3926750.7722733403,60628.310000000056,1,0.06849649705558346,0.06849649705558346
余额保持法,每天余额收入支出,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,3809836.1350000002,3796719.77,2967359.762557605,4626079.777442396,13116.365000000224,1,0.436882392003556,0.436882392003556
余额保持法,每天余额收入支出,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,3888821.190333334,3796719.77,2538912.213077422,5054527.326922578,92101.42033333378,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,下一银行营业日的日末余额,3383478.33,3495394.63,3375683.4860090516,3615105.773990948,111916.29999999981,1,0.06849649705558329,0.06849649705558329
余额保持法,每天余额收入支出,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后10个银行营业日的日均余额,3290770.2700000005,3495394.63,2731856.446524608,4258932.813475392,204624.3599999994,1,0.43688239200355583,0.43688239200355583
余额保持法,每天余额收入支出,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后30个银行营业日的日均余额,3598615.725666667,3495394.63,2337412.464768828,4653376.795231172,103221.09566666698,1,0.6625759250715402,0.6625759250715402
余额保持法,每天余额收入支出,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,下一银行营业日的日末余额,3650145.41,3584889.21,3462113.033391321,3707665.386608679,65256.200000000186,1,0.06849649705558342,0.06849649705558342
余额保持法,每天余额收入支出,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后10个银行营业日的日均余额,3656289.8,3584889.21,2801801.723433731,4367976.696566269,71400.58999999985,1,0.4368823920035559,0.4368823920035559
余额保持法,每天余额收入支出,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后30个银行营业日的日均余额,3831493.975,3584889.21,2397258.5677026333,4772519.852297367,246604.76500000013,1,0.6625759250715403,0.6625759250715403
余额保持法,每天余额收入支出,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,下一银行营业日的日末余额,2400769.93,2400769.93,2318547.764779311,2482992.095220689,0.0,1,0.06849649705558335,0.06849649705558335
余额保持法,每天余额收入支出,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后10个银行营业日的日均余额,2267424.034999999,2400769.93,1876342.8751656953,2925196.984834305,133345.89500000095,1,0.43688239200355594,0.43688239200355594
余额保持法,每天余额收入支出,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后30个银行营业日的日均余额,2259048.5616666665,2400769.93,1605423.751373157,3196116.1086268434,141721.36833333364,1,0.6625759250715401,0.6625759250715401
余额保持法,每天余额收入支出,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,下一银行营业日的日末余额,2218302.92,2306728.19,2227726.789662817,2385729.590337183,88425.27000000002,0,0.06849649705558324,0.10935033368735866
余额保持法,每天余额收入支出,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后10个银行营业日的日均余额,2198841.082,2306728.19,1802843.7253253835,2810612.6546746166,107887.10800000001,1,0.436882392003556,0.436882392003556
余额保持法,每天余额收入支出,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后30个银行营业日的日均余额,2443778.928,2306728.19,1542536.9078110752,3070919.4721889244,137050.7379999999,1,0.6625759250715401,0.6625759250715401
余额保持法,每天余额收入支出,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,下一银行营业日的日末余额,3485079.98,3445206.13,3327213.8542302884,3563198.4057697114,39873.85000000009,1,0.06849649705558342,0.06849649705558342
余额保持法,每天余额收入支出,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,以后10个银行营业日的日均余额,3555932.0560000003,3445206.13,2692631.182490143,4197781.077509857,110725.92600000044,1,0.43688239200355594,0.43688239200355594
