方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1606814.4,1578711.4182841813,1634917.3817158185,0.0,1,0.034979748396353226,0.034979748396353226
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1606814.4,1553588.3303537022,1660040.4696462976,76752.83799999976,0,0.0662504264914451,0.21266913143771665
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1606814.4,1523833.0242364274,1689795.7757635724,12048.0876666666,1,0.1032868211332591,0.1032868211332591
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1245569.69,1223784.832816838,1267354.5471831618,2112.899999999907,1,0.0349797483963533,0.0349797483963533
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1245569.69,1204309.9284063415,1286829.4515936584,109780.92200000025,0,0.06625042649144501,0.6163694680550027
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1245569.69,1181244.2231099803,1309895.1568900195,238287.5796666667,0,0.10328682113325927,1.4999337865603568
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1802634.32,1771106.4725178843,1834162.1674821158,2486.2299999999814,1,0.034979748396353316,0.034979748396353316
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1802634.32,1742921.673745942,1862346.966254058,32069.13000000012,1,0.06625042649144502,0.06625042649144502
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1802634.32,1709540.135710743,1895728.504289257,77081.74866666668,1,0.10328682113325906,0.10328682113325906
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1601252.51,1573246.8050405856,1629258.2149594144,2046.3400000000838,1,0.034979748396353094,0.034979748396353094
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1601252.51,1548210.6791460016,1654294.3408539984,79137.25499999989,0,0.06625042649144504,0.2292192523514055
余额保持法,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1601252.51,1518558.3692052239,1683946.6507947762,357265.4203333333,0,0.10328682113325917,1.818014996882112
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4630884.994999999,4551883.095690666,4709886.894309333,72246.44499999937,1,0.03464033152268658,0.03464033152268658
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4944166.2875,4579361.214042646,5308971.360957353,191680.9854999995,1,0.15995778324569737,0.15995778324569737
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,5640346.937499999,4770256.17230528,6510437.702694718,933518.2164999992,0,0.38151275886619457,0.5205694119379771
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4439577.142499999,4362453.669899208,4516700.615100791,155283.40750000067,0,0.03464033152268643,0.21016964610080108
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4380012.318749999,4023881.208822441,4736143.428677557,341462.21325000096,1,0.15995778324569732,0.15995778324569732
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4247646.043749996,3398243.410694957,5097048.676805036,329454.2682500044,1,0.3815127588661943,0.3815127588661943
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4068873.9475000002,3997701.5409634383,4140046.354036562,40348.07249999978,1,0.03464033152268658,0.03464033152268658
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,3887307.621250001,3558656.5986581976,4215958.643841804,566894.0657499991,0,0.15995778324569732,0.7397343005490771
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,3483826.8962500016,2699966.5814280435,4267687.21107196,893581.342416665,0,0.38151275886619435,0.6485244390837237
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4717805.0175,4636795.03410685,4798815.00089315,40599.0075000003,1,0.03464033152268629,0.03464033152268629
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4900500.55125,4526422.798678474,5274578.303821526,79483.3827500008,1,0.15995778324569715,0.15995778324569715
近期趋势延续法,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,5306490.626249997,4414283.741919674,6198697.51058032,228242.77491666377,1,0.38151275886619457,0.38151275886619457
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1645914.9274999998,1618084.6357442865,1673745.219255713,39100.52749999985,0,0.034640331522686495,0.10478057761636453
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1821867.3012499996,1693356.066494367,1950378.536005632,291805.7392499994,0,0.15995778324569718,1.1762201748098189
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,2212872.5762499995,1906362.478885035,2519382.673614964,618106.2639166662,0,0.38151275886619446,2.32072967496865
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1212799.0299999998,1191225.556501895,1234372.5034981046,30657.760000000242,0,0.03464033152268636,0.10757311541128117
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1065331.0599999998,965711.7767547846,1164950.343245215,290019.5520000004,0,0.15995778324569732,1.6885777415138308
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,737624.4599999993,500024.0956039941,975224.8243960044,746232.8096666674,0,0.3815127588661943,4.465045373333252
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1861456.3875000002,1830234.4622705139,1892678.3127294865,56335.83750000014,0,0.03464033152268654,0.17395817314967738
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,2126155.69125,1981982.9963350927,2270328.3861649074,355590.5012500002,0,0.15995778324569715,1.3327847065403382
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,2714376.36625,2370512.369924957,3058240.362575043,988823.7949166666,0,0.38151275886619423,3.959386493077709
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1597676.52,1569942.5611010331,1625410.478898967,1529.6499999999069,1,0.034640331522686446,0.034640331522686446
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1581584.565,1453518.1640418957,1709650.9659581042,98805.19999999995,1,0.1599577832456972,0.1599577832456972
近期趋势延续法,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1545824.6650000003,1240375.533634241,1851273.7963657596,412693.26533333305,0,0.38151275886619446,1.0512643020976473
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4685418.790515291,4269339.464706013,5101498.116324568,126780.24051529076,1,0.1824402439912797,0.1824402439912797
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,5059228.045525094,4739279.506038211,5379176.585011976,306742.7435250934,1,0.14028932943281278,0.14028932943281278
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,5124295.794308595,4576126.939771846,5672464.648845345,417467.07330859546,1,0.24035815616550618,0.24035815616550618
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4595956.094415518,4189769.8790922537,5002142.309738783,1095.5444155186415,1,0.1824402439912796,0.1824402439912796
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4881969.845480391,4569628.716539143,5194310.974421639,160495.31348039117,1,0.14028932943281308,0.14028932943281308
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4870694.653453615,4335559.599700826,5405829.707206403,293594.3414536137,1,0.2403581561655063,0.2403581561655063
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4367173.318791177,3992329.5848196074,4742017.052762747,257951.2987911771,1,0.18244024399127973,0.18244024399127973
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4295702.037318056,4007462.036479882,4583942.038156231,158499.64968194347,1,0.14028932943281291,0.14028932943281291
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4172237.2314184485,3678394.7174175,4666079.745419397,205171.00724821817,1,0.24035815616550624,0.24035815616550624
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4836194.5411987025,4409539.238367762,5262849.844029643,158988.53119870275,1,0.1824402439912798,0.1824402439912798
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4971259.148936641,4643178.10155563,5299340.196317653,8724.785063358955,1,0.14028932943281316,0.14028932943281316
岭回归,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,5011853.0871667275,4449750.780881816,5573955.393451639,66394.76416660566,1,0.24035815616550615,0.24035815616550615
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1617916.6929349585,1471342.8873426076,1764490.4985273094,11102.29293495859,1,0.18244024399127975,0.18244024399127975
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1674308.5303375027,1561599.0729880088,1787017.9876869966,144246.96833750256,0,0.140289329432813,0.33656284420843796
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1650228.445729307,1457122.972487215,1843333.9189713988,55462.13339597359,1,0.24035815616550604,0.24035815616550604
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1293739.9555486094,1180118.9364727382,1407360.9746244806,50283.16554860934,1,0.18244024399127956,0.18244024399127956
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1224653.995240722,1137283.9269547537,1312024.0635266905,130696.61675927811,0,0.14028932943281303,0.48813456700687224
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1141421.4523626438,991730.0353306233,1291112.8693946644,342435.81730402284,0,0.2403581561655062,1.7877978684468976
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1827974.3073325353,1663537.784748608,1992410.8299164625,22853.757332535228,1,0.18244024399127967,0.18244024399127967
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1943633.0510418348,1817187.8710591474,2070078.231024522,173067.8610418348,0,0.14028932943281291,0.3989257069935567
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1927971.6794879874,1711332.748790057,2144610.610185918,202419.10815465404,1,0.24035815616550615,0.24035815616550615
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1607363.162234722,1461296.7129266975,1753429.6115427464,8156.992234722013,1,0.18244024399127967,0.18244024399127967
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1658887.29673859,1546567.9762983357,1771206.6171788445,21502.468261409784,1,0.14028932943281308,0.14028932943281308
岭回归,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1661055.7033326463,1468618.652903152,1853492.7537621406,297462.22700068704,0,0.24035815616550615,0.896252063686642
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4573531.304807941,4506019.69482588,4641042.914790003,14892.754807941616,1,0.029602130731718086,0.029602130731718086
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4659427.322707595,4544019.514213049,4774835.131202142,93057.97929240484,1,0.050603400443633526,0.050603400443633526
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4606100.423880386,4415374.5369907925,4796826.31076998,100728.29711961374,1,0.0836284698162112,0.0836284698162112
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4464786.534993441,4398880.147321674,4530692.922665208,130074.01500655897,0,0.029602130731717895,0.17370792686249156
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4548640.204853482,4435976.445701364,4661303.964005599,172834.32714651804,0,0.05060340044363328,0.18573271665215926
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4496581.2587200245,4310390.257739197,4682772.2597008515,80519.05327997636,1,0.08362846981621108,0.08362846981621108
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4120270.9324613297,4059450.068740483,4181091.7961821766,11048.912461329717,1,0.02960213073171784,0.02960213073171784
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4197654.215132657,4093683.9114377294,4301624.5188275855,256547.47186734248,0,0.0506034004436334,0.4219076702781809
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4149612.285054455,3977788.310220615,4321436.259888295,227795.95361221163,0,0.08362846981621112,0.21983911627422748
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4689782.122830257,4620554.490946659,4759009.754713855,12576.112830257043,1,0.029602130731717732,0.029602130731717732
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4777861.460724942,4659520.196384243,4896202.725065642,202122.47327505797,0,0.05060340044363351,0.2297300173923668
XGBoost,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4723179.089463394,4527605.2986476505,4918752.880279138,355068.76186993904,0,0.08362846981621133,0.4246332720703576
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1611134.816750615,1587352.2517854115,1634917.3817158183,4320.416750614997,1,0.02960213073171787,0.02960213073171787
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1641393.7252034515,1600738.5889425531,1682048.8614643498,111332.16320345132,0,0.05060340044363346,0.49046146334469415
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1622608.0609882458,1555420.346212919,1689795.7757635724,27841.74865491246,1,0.0836284698162111,0.0836284698162111
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1248918.788783739,1230483.0303843163,1267354.5471831618,5461.998783739051,1,0.029602130731718024,0.029602130731718024
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1272374.876320257,1240859.845418496,1303889.907222018,82975.73567974311,0,0.05060340044363319,0.46375334453052
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1257812.6132779433,1205730.0696658671,1309895.1568900195,226044.6563887233,0,0.0836284698162111,1.4802754352433087
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1807481.259081055,1780800.3506799943,1834162.1674821156,2360.709081054898,1,0.029602130731717805,0.029602130731717805
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1841427.7726689472,1795818.059494749,1887037.4858431455,70862.58266894729,0,0.050603400443633276,0.19069209849276947
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1820352.729379364,1744976.954469471,1895728.504289257,94800.15804603067,0,0.08362846981621103,0.1913840080339546
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1605557.9718916586,1581857.7288239028,1629258.2149594144,6351.801891658688,1,0.029602130731718048,0.029602130731718048
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1635712.1409792425,1595197.729991791,1676226.551966694,44677.62402075739,0,0.05060340044363326,0.07660312882692208
XGBoost,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1616991.5021944426,1550036.353594109,1683946.6507947762,341526.42813889077,0,0.08362846981621107,1.798356645565064
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4543399.908452246,4498247.912572596,4588551.904331896,15238.641547753476,1,0.019798006375237556,0.019798006375237556
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4791163.091873565,4707233.858750715,4875092.324996415,38677.789873564616,1,0.03680084257767823,0.03680084257767823
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4764566.5195597485,4541317.040937158,4987815.998182339,57737.79855974857,1,0.09788924088360258,0.09788924088360258
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4475641.847697273,4431563.429994171,4519720.265400375,119218.70230272692,0,0.01979800637523736,0.1885458779028278
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4636968.976095005,4555035.326806261,4718902.625383749,84505.55590499472,0,0.036800842577678135,0.042576755852063705
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4596085.490079695,4378144.210209019,4814026.769950372,18985.17807969451,1,0.09788924088360283,0.09788924088360283
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4152729.380442633,4112052.17856802,4193406.5823172457,43507.36044263281,0,0.01979800637523734,0.026685340654683205
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4207180.130868575,4131568.7145312,4282791.547205949,247021.5561314253,0,0.036800842577678294,0.45393610312038
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4158922.4294797676,3957798.1173997754,4360046.74155976,218485.8091868991,0,0.09788924088360265,0.14013932380053143
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4690881.52755246,4644581.850350321,4737181.204754599,13675.517552460544,1,0.019798006375237275,0.019798006375237275
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4852795.679468167,4766733.118429477,4938858.240506857,127188.25453183334,0,0.03680084257767799,0.12472874954866825
ExtraTrees,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4819758.356807772,4590834.28392021,5048682.429695334,258489.4945255611,0,0.09788924088360274,0.1611009565420261
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1613136.7840656608,1597230.923198149,1629042.6449331725,6322.384065660881,1,0.019798006375237508,0.019798006375237508
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1644913.9456120927,1615347.8837191195,1674480.007505066,114852.38361209258,0,0.036800842577678246,0.5675797658877962
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1625819.8184123472,1547174.8974839265,1704464.739340768,31053.506079013925,1,0.09788924088360265,0.09788924088360265
